method_id,method_name,N,gang_count,worker_count,set,run,delaylength,outerreps,exec_time_us
1,"copy(a[0:N])",4,132,32,1,3,1218,0,30.550000000
1,"copy(a[0:N])",4,132,32,1,3,2,0,21.750000000
1,"copy(a[0:N])",4,132,32,1,3,3,0,21.900000000
1,"copy(a[0:N])",4,132,32,1,3,4,0,21.800000000
1,"copy(a[0:N])",4,132,32,1,3,758,0,26.800000000
1,"copy(a[0:N])",4,132,32,1,3,11,0,21.850000000
1,"copy(a[0:N])",4,132,32,1,3,44,0,22.000000000
1,"copy(a[0:N])",4,132,32,1,3,472,0,24.650000000
1,"copy(a[0:N])",4,132,32,1,3,7,0,21.950000000
1,"copy(a[0:N])",4,132,32,1,3,1955,0,33.600000000
1,"copy(a[0:N])",4,132,32,1,3,71,0,22.350000000
1,"copy(a[0:N])",4,132,32,1,3,183,0,23.200000000
1,"copy(a[0:N])",4,132,32,1,3,8096,0,70.200000000
1,"copy(a[0:N])",4,132,32,1,3,3140,0,40.700000000
1,"copy(a[0:N])",4,132,32,1,4,472,0,24.550000000
1,"copy(a[0:N])",4,132,32,1,4,71,0,22.250000000
1,"copy(a[0:N])",4,132,32,1,4,1,0,21.850000000
1,"copy(a[0:N])",4,132,32,1,4,11,0,21.900000000
1,"copy(a[0:N])",4,132,32,1,4,4,0,22.050000000
1,"copy(a[0:N])",4,132,32,1,4,3140,0,41.100000000
1,"copy(a[0:N])",4,132,32,1,4,28,0,21.950000000
1,"copy(a[0:N])",4,132,32,1,4,1218,0,29.350000000
1,"copy(a[0:N])",4,132,32,1,4,2,0,21.850000000
1,"copy(a[0:N])",4,132,32,1,4,183,0,22.950000000
1,"copy(a[0:N])",4,132,32,1,4,5042,0,52.000000000
1,"copy(a[0:N])",4,132,32,1,4,114,0,22.650000000
1,"copy(a[0:N])",4,132,32,1,4,3,0,21.950000000
1,"copy(a[0:N])",4,132,32,1,4,44,0,22.100000000
1,"copy(a[0:N])",4,132,32,1,4,758,0,26.600000000
1,"copy(a[0:N])",4,132,32,1,4,8096,0,70.350000000
1,"copy(a[0:N])",4,132,32,1,4,1955,0,33.850000000
1,"copy(a[0:N])",4,132,32,1,4,294,0,23.500000000
1,"copy(a[0:N])",4,132,32,1,4,7,0,22.000000000
1,"copy(a[0:N])",4,132,32,1,4,17,0,21.850000000
1,"copy(a[0:N])",16,132,32,0,0,7,0,22.850000000
1,"copy(a[0:N])",16,132,32,0,0,114,0,22.850000000
1,"copy(a[0:N])",16,132,32,0,0,3,0,21.700000000
1,"copy(a[0:N])",16,132,32,0,0,17,0,21.900000000
1,"copy(a[0:N])",16,132,32,0,0,1,0,21.900000000
1,"copy(a[0:N])",16,132,32,0,0,44,0,21.950000000
1,"copy(a[0:N])",16,132,32,0,0,294,0,23.600000000
1,"copy(a[0:N])",16,132,32,0,0,3140,0,40.650000000
1,"copy(a[0:N])",16,132,32,0,0,4,0,21.750000000
1,"copy(a[0:N])",16,132,32,0,0,1955,0,33.900000000
1,"copy(a[0:N])",16,132,32,0,0,183,0,22.850000000
1,"copy(a[0:N])",16,132,32,0,0,8096,0,70.650000000
1,"copy(a[0:N])",16,132,32,0,0,758,0,26.500000000
1,"copy(a[0:N])",16,132,32,0,0,71,0,22.350000000
1,"copy(a[0:N])",16,132,32,0,0,2,0,21.750000000
1,"copy(a[0:N])",16,132,32,0,0,11,0,22.200000000
