method_id,method_name,N,gang_count,worker_count,set,run,delaylength,outerreps,exec_time_us
7,"async parallel loop + wait",16382,132,32,0,0,7,0,8.650000000
7,"async parallel loop + wait",16382,132,32,0,0,114,0,11.600000000
7,"async parallel loop + wait",16382,132,32,0,0,3,0,8.100000000
7,"async parallel loop + wait",16382,132,32,0,0,17,0,8.750000000
7,"async parallel loop + wait",16382,132,32,0,0,1,0,8.400000000
7,"async parallel loop + wait",16382,132,32,0,0,44,0,9.350000000
7,"async parallel loop + wait",16382,132,32,0,0,294,0,16.350000000
7,"async parallel loop + wait",16382,132,32,0,0,3140,0,91.850000000
7,"async parallel loop + wait",16382,132,32,0,0,4,0,8.400000000
7,"async parallel loop + wait",16382,132,32,0,0,1955,0,60.950000000
7,"async parallel loop + wait",16382,132,32,0,0,183,0,13.150000000
7,"async parallel loop + wait",16382,132,32,0,0,8096,0,221.850000000
7,"async parallel loop + wait",16382,132,32,0,0,758,0,29.100000000
7,"async parallel loop + wait",16382,132,32,0,0,71,0,10.600000000
7,"async parallel loop + wait",16382,132,32,0,0,2,0,8.200000000
7,"async parallel loop + wait",16382,132,32,0,0,11,0,8.500000000
7,"async parallel loop + wait",16382,132,32,0,0,28,0,9.150000000
7,"async parallel loop + wait",16382,132,32,0,0,5042,0,141.800000000
7,"async parallel loop + wait",16382,132,32,0,0,1218,0,41.000000000
7,"async parallel loop + wait",16382,132,32,0,0,472,0,21.450000000
7,"async parallel loop + wait",16382,132,32,0,1,4,0,8.250000000
7,"async parallel loop + wait",16382,132,32,0,1,1,0,8.150000000
7,"async parallel loop + wait",16382,132,32,0,1,17,0,8.950000000
7,"async parallel loop + wait",16382,132,32,0,1,28,0,9.050000000
7,"async parallel loop + wait",16382,132,32,0,1,11,0,8.600000000
7,"async parallel loop + wait",16382,132,32,0,1,3140,0,91.550000000
7,"async parallel loop + wait",16382,132,32,0,1,2,0,8.150000000
7,"async parallel loop + wait",16382,132,32,0,1,758,0,29.250000000
7,"async parallel loop + wait",16382,132,32,0,1,1218,0,40.950000000
7,"async parallel loop + wait",16382,132,32,0,1,44,0,9.600000000
7,"async parallel loop + wait",16382,132,32,0,1,71,0,10.200000000
7,"async parallel loop + wait",16382,132,32,0,1,114,0,11.350000000
7,"async parallel loop + wait",16382,132,32,0,1,294,0,16.250000000
7,"async parallel loop + wait",16382,132,32,0,1,7,0,8.500000000
