method_id,method_name,N,gang_count,worker_count,set,run,delaylength,outerreps,exec_time_us
0,"pure delay kernel",16382,132,32,0,0,7,0,9.250000000
0,"pure delay kernel",16382,132,32,0,0,114,0,9.900000000
0,"pure delay kernel",16382,132,32,0,0,3,0,9.200000000
0,"pure delay kernel",16382,132,32,0,0,17,0,9.100000000
0,"pure delay kernel",16382,132,32,0,0,1,0,9.750000000
0,"pure delay kernel",16382,132,32,0,0,44,0,9.400000000
0,"pure delay kernel",16382,132,32,0,0,294,0,10.850000000
0,"pure delay kernel",16382,132,32,0,0,3140,0,28.500000000
0,"pure delay kernel",16382,132,32,0,0,4,0,9.100000000
0,"pure delay kernel",16382,132,32,0,0,1955,0,21.900000000
0,"pure delay kernel",16382,132,32,0,0,183,0,10.250000000
0,"pure delay kernel",16382,132,32,0,0,8096,0,58.050000000
0,"pure delay kernel",16382,132,32,0,0,758,0,13.900000000
0,"pure delay kernel",16382,132,32,0,0,71,0,9.450000000
0,"pure delay kernel",16382,132,32,0,0,2,0,9.000000000
0,"pure delay kernel",16382,132,32,0,0,11,0,9.150000000
0,"pure delay kernel",16382,132,32,0,0,28,0,9.300000000
0,"pure delay kernel",16382,132,32,0,0,5042,0,39.800000000
0,"pure delay kernel",16382,132,32,0,0,1218,0,16.550000000
0,"pure delay kernel",16382,132,32,0,0,472,0,11.800000000
0,"pure delay kernel",16382,132,32,0,1,4,0,9.400000000
0,"pure delay kernel",16382,132,32,0,1,1,0,9.100000000
0,"pure delay kernel",16382,132,32,0,1,17,0,9.250000000
0,"pure delay kernel",16382,132,32,0,1,28,0,9.350000000
0,"pure delay kernel",16382,132,32,0,1,11,0,9.100000000
0,"pure delay kernel",16382,132,32,0,1,3140,0,28.750000000
0,"pure delay kernel",16382,132,32,0,1,2,0,9.100000000
0,"pure delay kernel",16382,132,32,0,1,758,0,13.900000000
0,"pure delay kernel",16382,132,32,0,1,1218,0,16.500000000
0,"pure delay kernel",16382,132,32,0,1,44,0,9.200000000
0,"pure delay kernel",16382,132,32,0,1,71,0,9.700000000
